id,Predicted
592661,0.3690406
592662,0.33959177
592663,0.2950767
592664,0.600366
592665,0.2891178
592666,0.44077483
592667,0.50605834
592668,0.56120425
592669,0.40199155
592670,0.54849434
592671,0.25895414
592672,0.5125826
592673,0.20721696
592674,0.46193087
592675,0.43982443
592676,0.3771692
592677,0.31329224
592678,0.24898356
592679,0.33081725
592680,0.3662621
592681,0.3556499
592682,0.3775337
592683,0.48841777
592684,0.44029114
592685,0.38146046
592686,0.43999755
592687,0.45046827
592688,0.3998759
592689,0.496135
592690,0.36071742
592691,0.38709152
592692,0.34692582
592693,0.3828667
592694,0.13973553
592695,0.2790437
592696,0.35766178
592697,0.43671602
592698,0.4060013
592699,0.3942938
592700,0.43296283
592701,0.38017133
592702,0.46830696
592703,0.2754314
592704,0.3650525
592705,0.39278457
592706,0.45639566
592707,0.3019528
592708,0.53983563
592709,0.21195075
592710,0.5180008
592711,0.4064993
592712,0.40022764
592713,0.3745091
592714,0.24062748
592715,0.4467144
592716,0.41016227
592717,0.39328828
592718,0.2040224
592719,0.30289522
592720,0.22270653
592721,0.31315303
592722,0.423472
592723,0.44910136
592724,0.49370602
592725,0.29775745
592726,0.44256988
592727,0.4372852
592728,0.32086182
592729,0.49827734
592730,0.38703737
592731,0.4113653
592732,0.3037204
592733,0.36185795
592734,0.36023447
592735,0.48846832
592736,0.37058297
592737,0.31575274
592738,0.5920048
592739,0.5348778
592740,0.42849213
592741,0.33208245
592742,0.43496066
592743,0.36271647
592744,0.36235386
592745,0.4098801
592746,0.34367183
592747,0.42814252
592748,0.5187225
592749,0.5163507
592750,0.28365666
592751,0.549926
592752,0.36323258
592753,0.3982442
592754,0.3403096
592755,0.6514089
592756,0.38866904
592757,0.4647453
592758,0.51823
592759,0.3960491
592760,0.39923418
592761,0.43864456
592762,0.45970532
592763,0.28230464
592764,0.46569747
592765,0.42284235
592766,0.42089674
592767,0.40587768
592768,0.4230892
592769,0.3887908
592770,0.5273554
592771,0.3597806
592772,0.24581134
592773,0.7519377
592774,0.3128126
592775,0.1843743
592776,0.44533098
592777,0.4864904
592778,0.47523367
592779,0.2870902
592780,0.6077257
592781,0.6301665
592782,0.28228897
592783,0.55810195
592784,0.52864057
592785,0.3116639
592786,0.3949665
592787,0.43587902
592788,0.4337217
592789,0.49772376
592790,0.31900978
592791,0.4619184
592792,0.36075154
592793,0.43175086
592794,0.20213738
592795,0.2912727
592796,0.41737422
592797,0.54362416
592798,0.39299047
592799,0.46847337
592800,0.45501584
592801,0.31104484
592802,0.18919249
592803,0.39016676
592804,0.44075316
592805,0.32671013
592806,0.37552497
592807,0.24831095
592808,0.49332047
592809,0.36259258
592810,0.48295906
592811,0.42843655
592812,0.42887625
592813,0.38069716
592814,0.40973186
592815,0.54540443
592816,0.2662904
592817,0.41473117
592818,0.47558638
592819,0.4797338
592820,0.37224442
592821,0.45086518
592822,0.46708596
592823,0.4645396
592824,0.4107478
592825,0.40638483
592826,0.47883892
592827,0.33480492
592828,0.33965462
592829,0.61097866
592830,0.60191077
592831,0.4626379
592832,0.3285163
592833,0.35705522
592834,0.4953035
592835,0.34566885
592836,0.4275648
592837,0.2409106
592838,0.49593922
592839,0.5800727
592840,0.51376146
592841,0.3701545
592842,0.50364953
592843,0.39604962
592844,0.3217015
592845,0.42693725
592846,0.51874167
592847,0.43464038
592848,0.37168473
592849,0.34296224
592850,0.40251073
592851,0.3136082
592852,0.41647664
592853,0.37103304
592854,0.31244877
592855,0.47421762
592856,0.20662725
592857,0.7053997
592858,0.38245463
592859,0.41949755
592860,0.40848747
592861,0.4378475
592862,0.39461508
592863,0.4865721
592864,0.43083557
592865,0.43900892
592866,0.392569
592867,0.3961173
592868,0.26043835
592869,0.585785
592870,0.4505763
592871,0.36681747
592872,0.2621392
592873,0.42668304
592874,0.4691643
592875,0.36955976
592876,0.2632506
592877,0.27093968
592878,0.13560951
592879,0.29847264
592880,0.50423115
592881,0.48871773
592882,0.5305429
592883,0.4715807
592884,0.45338595
592885,0.4185896
592886,0.16426273
592887,0.37201032
592888,0.37485856
592889,0.35591438
592890,0.38912538
592891,0.38372692
592892,0.4726074
592893,0.3543503
592894,0.5895188
592895,0.43090588
592896,0.62973666
592897,0.5670221
592898,0.51003987
592899,0.39419052
592900,0.49980894
592901,0.59773254
592902,0.3533901
592903,0.5982166
592904,0.4582611
592905,0.46101084
592906,0.3589488
592907,0.4840968
592908,0.3037955
592909,0.43429497
592910,0.43087232
592911,0.73204106
592912,0.46475804
592913,0.30433017
592914,0.522773
592915,0.34380695
592916,0.46753347
592917,0.5099635
592918,0.22228757
592919,0.5098043
592920,0.48231855
592921,0.40796036
592922,0.4848277
592923,0.5606631
592924,0.50026035
592925,0.4815934
592926,0.29933015
592927,0.5233313
592928,0.27783832
592929,0.42959768
592930,0.35240394
592931,0.3414607
592932,0.30358684
592933,0.40027633
592934,0.4397809
592935,0.4900812
592936,0.2777271
592937,0.27862793
592938,0.52277386
592939,0.26837242
592940,0.3912907
592941,0.5669196
592942,0.36783364
592943,0.56376517
592944,0.40175283
592945,0.3657608
592946,0.3170148
592947,0.39057258
592948,0.37770787
592949,0.45944652
592950,0.51858175
592951,0.47714084
592952,0.26721144
592953,0.40535212
592954,0.5360147
592955,0.23288986
592956,0.4263941
592957,0.51051617
592958,0.45091146
592959,0.22508454
592960,0.38487583
592961,0.29094115
592962,0.35888916
592963,0.2801779
592964,0.4531506
592965,0.3468102
592966,0.60473526
592967,0.45090374
592968,0.43596283
592969,0.36795428
592970,0.26494578
592971,0.24329458
592972,0.3486729
592973,0.41589212
592974,0.369138
592975,0.41236824
592976,0.49336585
592977,0.4335957
592978,0.5074688
592979,0.50858325
592980,0.3993468
592981,0.5447902
592982,0.28433108
592983,0.39390427
592984,0.3847281
592985,0.24560109
592986,0.43550038
592987,0.33390015
592988,0.4662284
592989,0.5511221
592990,0.5687189
592991,0.3920321
592992,0.6532915
592993,0.49802563
592994,0.33934525
592995,0.3347027
592996,0.25749552
592997,0.51433694
592998,0.32796478
592999,0.43875715
593000,0.43090415
593001,0.39105314
593002,0.39435276
593003,0.39941692
593004,0.36936295
593005,0.30698678
593006,0.27942434
593007,0.3930321
593008,0.33897725
593009,0.32522324
593010,0.30307323
593011,0.3714298
593012,0.49754068
593013,0.4877204
593014,0.41643396
593015,0.3570274
593016,0.19951266
593017,0.46669328
593018,0.43689972
593019,0.418237
593020,0.50968814
593021,0.36344174
593022,0.29194567
593023,0.3441453
593024,0.4876239
593025,0.30714965
593026,0.37393892
593027,0.32837108
593028,0.36628786
593029,0.35802907
593030,0.29423708
593031,0.6427752
593032,0.59495646
593033,0.4826702
593034,0.49814212
593035,0.340589
593036,0.35853723
593037,0.3794927
593038,0.33187234
593039,0.40692988
593040,0.482822
593041,0.48140657
593042,0.36026594
593043,0.39300424
593044,0.44441724
593045,0.31214446
593046,0.37434703
593047,0.3504061
593048,0.36080727
593049,0.44454023
593050,0.37004253
593051,0.4596051
593052,0.3631809
593053,0.5358573
593054,0.4684644
593055,0.74245304
593056,0.509149
593057,0.5766415
593058,0.5184052
593059,0.17078534
593060,0.24821408
593061,0.6787396
593062,0.33618715
593063,0.44715175
593064,0.36341786
593065,0.49904206
593066,0.6130211
593067,0.24932277
593068,0.40045264
593069,0.5175567
593070,0.54509
593071,0.26188207
593072,0.43061638
593073,0.34228408
593074,0.427281
593075,0.28827435
593076,0.36033952
593077,0.70584905
593078,0.41990766
593079,0.3938549
593080,0.2708592
593081,0.33042324
593082,0.3859993
593083,0.5138646
593084,0.45391172
593085,0.4930439
593086,0.36393112
593087,0.38159052
593088,0.40488133
593089,0.3580818
593090,0.4937059
593091,0.28738135
593092,0.40180653
593093,0.47620043
593094,0.48553345
593095,0.7044979
593096,0.37210315
593097,0.4038357
593098,0.48199403
593099,0.44129476
593100,0.5879143
593101,0.37176064
593102,0.43215364
593103,0.41595888
593104,0.2517627
593105,0.47583416
593106,0.62165034
593107,0.39941362
593108,0.43468308
593109,0.29439604
593110,0.5101675
593111,0.36927545
593112,0.45302024
593113,0.3497764
593114,0.38407665
593115,0.17604896
593116,0.58209157
593117,0.47569847
593118,0.5749861
593119,0.41046095
593120,0.5714046
593121,0.23264302
593122,0.49855745
593123,0.40717253
593124,0.3908013
593125,0.39558157
593126,0.40089837
593127,0.57395625
593128,0.35006827
593129,0.53419125
593130,0.42843473
593131,0.4727689
593132,0.41462517
593133,0.4585882
593134,0.35846004
593135,0.32310686
593136,0.3757695
593137,0.31342226
593138,0.32231697
593139,0.49083164
593140,0.47809136
593141,0.49719593
593142,0.40590158
593143,0.34939393
593144,0.04885428
593145,0.34805083
593146,0.44954655
593147,0.38736132
593148,0.32910535
593149,0.40704578
593150,0.3424202
593151,0.40632117
593152,0.5837231
593153,0.34813225
593154,0.3979421
593155,0.62054646
593156,0.37378854
593157,0.55442727
593158,0.55581254
593159,0.34813577
593160,0.3223525
593161,0.3834051
593162,0.44094655
593163,0.5656297
593164,0.33366045
593165,0.30424786
593166,0.47986582
593167,0.45964387
593168,0.263583
593169,0.3651909
593170,0.34673005
593171,0.42197636
593172,0.42401513
593173,0.4667347
593174,0.32470274
593175,0.28838176
593176,0.30966622
593177,0.44502223
593178,0.3741857
593179,0.35390425
593180,0.60690236
593181,0.4328416
593182,0.4378657
593183,0.48801354
593184,0.61260015
593185,0.37467697
593186,0.34109318
593187,0.35488507
593188,0.58841556
593189,0.421319
593190,0.40566337
593191,0.43801928
593192,0.38298687
593193,0.48378572
593194,0.4566527
593195,0.41596916
593196,0.27378815
593197,0.42078236
593198,0.2923379
593199,0.4605232
593200,0.25138894
593201,0.30488196
593202,0.40387648
593203,0.3852156
593204,0.33929932
593205,0.28555867
593206,0.2793345
593207,0.5241257
593208,0.36431667
593209,0.43136698
593210,0.4607954
593211,0.33360562
593212,0.30386835
593213,0.30986604
593214,0.37186313
593215,0.4277869
593216,0.4109479
593217,0.36774668
593218,0.4409413
593219,0.4636959
593220,0.4319255
593221,0.4029286
593222,0.36173052
593223,0.38699123
593224,0.3553095
593225,0.31025702
593226,0.28019616
593227,0.40765384
593228,0.2953643
593229,0.47531584
593230,0.3696581
593231,0.45391047
593232,0.38304374
593233,0.3865044
593234,0.72421443
593235,0.49078363
593236,0.7391061
593237,0.4453027
593238,0.3429455
593239,0.3980926
593240,0.66092217
593241,0.34859484
593242,0.42595008
593243,0.44357434
593244,0.43478042
593245,0.41229475
593246,0.2799694
593247,0.52951837
593248,0.32432666
593249,0.45279023
593250,0.34258905
593251,0.4584529
593252,0.19792041
593253,0.53643864
593254,0.3002796
593255,0.3962361
593256,0.3794217
593257,0.72433937
593258,0.44208023
593259,0.43390906
593260,0.28079402
593261,0.356819
593262,0.4681675
593263,0.5051675
593264,0.49217469
593265,0.33769855
593266,0.4658838
593267,0.49870545
593268,0.47361898
593269,0.4097619
593270,0.7414047
593271,0.19920726
593272,0.5340167
593273,0.39572042
593274,0.42893896
593275,0.5550148
593276,0.34711525
593277,0.30751938
593278,0.35309616
593279,0.36616206
593280,0.33430356
593281,0.4084614
593282,0.35298553
593283,0.40999302
593284,0.3559565
593285,0.4761813
593286,0.32054248
593287,0.34597895
593288,0.35496366
593289,0.5160585
593290,0.45367804
593291,0.3078496
593292,0.3802849
593293,0.44988483
593294,0.65371364
593295,0.35700318
593296,0.5665195
593297,0.7364817
593298,0.5082977
593299,0.5205218
593300,0.37485415
593301,0.36867252
593302,0.35636696
593303,0.45376968
593304,0.30178446
593305,0.3033856
593306,0.25484937
593307,0.42202047
593308,0.43436217
593309,0.52515805
593310,0.37290594
593311,0.37940893
593312,0.22965823
593313,0.3101705
593314,0.46605933
593315,0.35176867
593316,0.38363478
593317,0.2772118
593318,0.55950606
593319,0.3862288
593320,0.6078309
593321,0.3022897
593322,0.52451867
593323,0.37849167
593324,0.4793005
593325,0.329349
593326,0.4930486
593327,0.43853492
593328,0.5141495
593329,0.52854824
593330,0.79263294
593331,0.27573723
593332,0.6064566
593333,0.29788795
593334,0.26527697
593335,0.4669834
593336,0.3579806
593337,0.45753518
593338,0.50828046
593339,0.37579384
593340,0.38988385
593341,0.34825012
593342,0.25961387
593343,0.39681336
593344,0.42394197
593345,0.47348502
593346,0.57731533
593347,0.27189276
593348,0.44116572
593349,0.39120463
593350,0.53651285
593351,0.50069296
593352,0.42536992
593353,0.24393313
593354,0.33578
593355,0.44565672
593356,0.42302278
593357,0.36057052
593358,0.4257818
593359,0.38841075
593360,0.39972606
593361,0.4633918
593362,0.46627924
593363,0.3937755
593364,0.5026713
593365,0.4839134
593366,0.8276292
593367,0.40424612
593368,0.32002658
593369,0.3554769
593370,0.40036008
593371,0.47458345
593372,0.4275504
593373,0.43800107
593374,0.3313035
593375,0.34768972
593376,0.34494647
593377,0.57791376
593378,0.52471614
593379,0.4503588
593380,0.36717457
593381,0.36778143
593382,0.28423357
593383,0.59518045
593384,0.2808842
593385,0.43863687
593386,0.48031214
593387,0.53663707
593388,0.30919585
593389,0.51257455
593390,0.47310272
593391,0.40317398
593392,0.29986054
593393,0.29767254
593394,0.27251148
593395,0.42580572
593396,0.40697238
593397,0.3954864
593398,0.48460603
593399,0.63804924
593400,0.38285363
593401,0.3251326
593402,0.3709102
593403,0.2657675
593404,0.44599146
593405,0.31668338
593406,0.34087604
593407,0.36375782
593408,0.529956
593409,0.428104
593410,0.42856485
593411,0.50656015
593412,0.31726623
593413,0.30659857
593414,0.5868041
593415,0.3978868
593416,0.11006319
593417,0.44018736
593418,0.37692368
593419,0.42460728
593420,0.50046587
593421,0.35797727
593422,0.48003575
593423,0.32148474
593424,0.45035705
593425,0.43521544
593426,0.30203167
593427,0.38666707
593428,0.42633978
593429,0.36464816
593430,0.40678257
593431,0.37945807
593432,0.50674736
593433,0.45390794
593434,0.44496894
593435,0.34387293
593436,0.4185861
593437,0.37106055
593438,0.3888647
593439,0.40750703
593440,0.38068643
593441,0.38241968
593442,0.48277414
593443,0.47675768
593444,0.5623544
593445,0.35660034
593446,0.39760005
593447,0.46475995
593448,0.36519942
593449,0.55729926
593450,0.44685578
593451,0.43820313
593452,0.47822642
593453,0.5476438
593454,0.53293276
593455,0.37266663
593456,0.25288406
593457,0.30076334
593458,0.37193012
593459,0.5954145
593460,0.43029705
593461,0.38609713
593462,0.37434593
593463,0.4413998
593464,0.44121227
593465,0.33726275
593466,0.7143676
593467,0.4051589
593468,0.45718685
593469,0.40763888
593470,0.5595091
593471,0.32578117
593472,0.31770453
593473,0.4076331
593474,0.33504358
593475,0.18017308
593476,0.5476552
593477,0.34755048
593478,0.34422302
593479,0.40353772
593480,0.27437788
593481,0.5252173
593482,0.37573266
593483,0.27377796
593484,0.5234101
593485,0.2570315
593486,0.28327987
593487,0.29101533
593488,0.3079389
593489,0.35842314
593490,0.47887617
593491,0.32047543
593492,0.5771916
593493,0.28157964
593494,0.45475024
593495,0.59880966
593496,0.5517446
593497,0.37594748
593498,0.35572073
593499,0.36286166
593500,0.5210033
593501,0.6321975
593502,0.5355328
593503,0.53513974
593504,0.37832558
593505,0.4742119
593506,0.4391039
593507,0.4445732
593508,0.558376
593509,0.35246775
593510,0.38229004
593511,0.46607065
593512,0.4409257
593513,0.5800294
593514,0.377681
593515,0.34777892
593516,0.43306324
593517,0.55009323
593518,0.63539684
593519,0.44292468
593520,0.31498393
593521,0.45741916
593522,0.36035764
593523,0.36290392
593524,0.66992176
593525,0.40022403
593526,0.5531381
593527,0.45245674
593528,0.48393813
593529,0.30819684
593530,0.5420721
593531,0.38809615
593532,0.3589467
593533,0.29010397
593534,0.34316772
593535,0.24227105
593536,0.45018592
593537,0.36541426
593538,0.28329235
593539,0.44497266
593540,0.40100086
593541,0.35295314
593542,0.43336436
593543,0.42796898
593544,0.3029085
593545,0.40128702
593546,0.42264193
593547,0.57121456
593548,0.43664408
593549,0.49772984
593550,0.556398
593551,0.42106038
593552,0.39858803
593553,0.5149494
593554,0.40044332
593555,0.47009924
593556,0.5254841
593557,0.25355363
593558,0.28833437
593559,0.38040432
593560,0.37351924
593561,0.3510794
593562,0.4800363
593563,0.49894658
593564,0.23167682
593565,0.41621053
593566,0.29364377
593567,0.28812867
593568,0.56784564
593569,0.37617183
593570,0.48047957
593571,0.24694692
593572,0.23038208
593573,0.27837184
593574,0.4437472
593575,0.3887733
593576,0.61241525
593577,0.34418657
593578,0.33700398
593579,0.29888877
593580,0.4558737
593581,0.4342835
593582,0.46400294
593583,0.3864727
593584,0.38678914
593585,0.46566498
593586,0.23707575
593587,0.45546225
593588,0.19089499
593589,0.33743507
593590,0.26759967
593591,0.3313841
593592,0.37904313
593593,0.5072974
593594,0.43163496
593595,0.24480124
593596,0.49668244
593597,0.4033289
593598,0.4558099
593599,0.30364302
593600,0.20786223
593601,0.592683
593602,0.33901525
593603,0.43536165
593604,0.48677257
593605,0.3968184
593606,0.5642332
593607,0.41721165
593608,0.15565214
593609,0.55328435
593610,0.4421823
593611,0.36819705
593612,0.23687454
593613,0.36877236
593614,0.2449591
593615,0.36361602
593616,0.40355372
593617,0.4523553
593618,0.3798368
593619,0.4972231
593620,0.35991243
593621,0.3219963
593622,0.48022053
593623,0.3070082
593624,0.56223136
593625,0.4612327
593626,0.45294216
593627,0.51001257
593628,0.7068655
593629,0.40837336
593630,0.49009132
593631,0.37873545
593632,0.27379447
593633,0.39606377
593634,0.40016937
593635,0.42893732
593636,0.6378289
593637,0.56405604
593638,0.37561294
593639,0.42784357
593640,0.46027696
593641,0.52424365
593642,0.42450875
593643,0.26784235
593644,0.36329135
593645,0.36161783
593646,0.39014223
593647,0.30416182
593648,0.4459495
593649,0.22079912
593650,0.49556056
593651,0.47200444
593652,0.30424
593653,0.38051537
593654,0.49570188
593655,0.3962779
593656,0.31873828
593657,0.43809932
593658,0.4918425
593659,0.5442696
593660,0.3199168
593661,0.44912347
593662,0.46670306
593663,0.36710224
593664,0.30789828
593665,0.41420928
593666,0.2910903
593667,0.42755428
593668,0.7034143
593669,0.31862387
593670,0.49014392
593671,0.3563488
593672,0.47102246
593673,0.28293413
593674,0.30660406
593675,0.5208365
593676,0.22189406
593677,0.5255984
593678,0.4172836
593679,0.2118388
593680,0.49245095
593681,0.4071664
593682,0.45914558
593683,0.45652512
593684,0.37308174
593685,0.46535897
593686,0.43727973
593687,0.5485432
593688,0.56803423
593689,0.26715693
593690,0.32401708
593691,0.33281597
593692,0.37876663
593693,0.5998686
593694,0.30504206
593695,0.40797275
593696,0.45117217
593697,0.41789925
593698,0.39922118
593699,0.40509468
593700,0.33511052
593701,0.439068
593702,0.3622658
593703,0.4043365
593704,0.3596543
593705,0.30721185
593706,0.3947565
593707,0.4726097
593708,0.4821107
593709,0.3624806
593710,0.519832
593711,0.36700532
593712,0.3658023
593713,0.2913238
593714,0.331018
593715,0.27430436
593716,0.33667293
593717,0.18837216
593718,0.5627512
593719,0.5626017
593720,0.38876972
593721,0.44224456
593722,0.41697222
593723,0.3677881
593724,0.40277252
593725,0.38094786
593726,0.46630207
593727,0.34952125
593728,0.3392279
593729,0.44862607
593730,0.41765356
593731,0.6142446
593732,0.46957618
593733,0.36564887
593734,0.25024003
593735,0.38364956
593736,0.35871452
593737,0.3928396
593738,0.45646557
593739,0.33024275
593740,0.35431474
593741,0.31799182
593742,0.66351765
593743,0.40715402
593744,0.576997
593745,0.42984998
593746,0.6094111
593747,0.35760567
593748,0.66067153
593749,0.39311168
593750,0.43750507
593751,0.5141366
593752,0.24059561
593753,0.37137282
593754,0.45784533
593755,0.35162717
593756,0.49765384
593757,0.46178934
593758,0.31789234
593759,0.43214116
593760,0.5040761
593761,0.33027843
593762,0.2838157
593763,0.46041057
593764,0.39413643
593765,0.4411444
593766,0.3640063
593767,0.4647479
593768,0.48544976
593769,0.4509108
593770,0.33377537
593771,0.34067544
593772,0.65278244
593773,0.41239393
593774,0.3232452
593775,0.44680655
593776,0.4596838
593777,0.38984847
593778,0.47049132
593779,0.5173339
593780,0.34724423
593781,0.52787966
593782,0.3980343
593783,0.46731356
593784,0.45891875
593785,0.63033205
593786,0.45083943
593787,0.50083375
593788,0.27611992
593789,0.38617632
593790,0.47562155
593791,0.6087192
593792,0.29223365
593793,0.502252
593794,0.535244
593795,0.53804034
593796,0.40888152
593797,0.5801044
593798,0.5249469
593799,0.20520064
593800,0.63020784
593801,0.35167876
593802,0.2903738
593803,0.5601639
593804,0.40658867
593805,0.49413118
593806,0.3753292
593807,0.32878402
593808,0.26750988
593809,0.5767898
593810,0.35385907
593811,0.4889874
593812,0.4887935
593813,0.19341032
593814,0.4006678
593815,0.49746075
593816,0.39822158
593817,0.35237172
593818,0.5947938
593819,0.4085867
593820,0.4696832
593821,0.2884591
593822,0.44192132
593823,0.29214367
593824,0.6040429
593825,0.4253104
593826,0.6052698
593827,0.3972193
593828,0.4901019
593829,0.4449345
593830,0.37806758
593831,0.44281316
593832,0.5355233
593833,0.3752256
593834,0.3649331
593835,0.39689288
593836,0.44893703
593837,0.57034963
593838,0.43934524
593839,0.46784222
593840,0.4938265
593841,0.31110674
593842,0.4092626
593843,0.46987617
593844,0.45045567
593845,0.50093484
593846,0.36241573
593847,0.22888952
593848,0.45325527
593849,0.3166383
593850,0.2911255
593851,0.54405487
593852,0.3878918
593853,0.77073
593854,0.45455924
593855,0.408992
593856,0.47879368
593857,0.3598897
593858,0.37803364
593859,0.288062
593860,0.46368107
593861,0.1728467
593862,0.5202345
593863,0.49012402
593864,0.32150924
593865,0.5278333
593866,0.4012235
593867,0.50704104
593868,0.27693045
593869,0.17886117
593870,0.51297325
593871,0.2992645
593872,0.5744841
593873,0.3516305
593874,0.62560356
593875,0.38624656
593876,0.40800783
593877,0.48548993
593878,0.38404065
593879,0.27873912
593880,0.28260666
593881,0.3560082
593882,0.28532046
593883,0.63341755
593884,0.31283998
593885,0.3460203
593886,0.48084775
593887,0.51523787
593888,0.19951525
593889,0.47126338
593890,0.5515612
593891,0.34524724
593892,0.51285225
593893,0.31387386
593894,0.4205101
593895,0.40207115
593896,0.43912938
593897,0.55611575
593898,0.38949016
593899,0.42510703
593900,0.34687218
593901,0.56574035
593902,0.1860399
593903,0.47861856
593904,0.2698804
593905,0.39464524
593906,0.23518236
593907,0.59582424
593908,0.44288775
593909,0.30275914
593910,0.2880103
593911,0.38694504
593912,0.44418702
593913,0.42514437
593914,0.3125927
593915,0.5444156
593916,0.45143357
593917,0.34209648
593918,0.5307904
593919,0.45605126
593920,0.4273263
593921,0.3431397
593922,0.351884
593923,0.4048119
593924,0.33847073
593925,0.44714552
593926,0.11227577
593927,0.30936807
593928,0.39675677
593929,0.39460674
593930,0.43319398
593931,0.48971504
593932,0.39081195
593933,0.5175441
593934,0.4390309
593935,0.41086286
593936,0.37144193
593937,0.47514227
