id,Predicted
592995,0.1299027
592996,0.040779077
592997,0.46180713
592998,0.10942179
592999,0.34461212
593000,0.3623075
593001,0.3623075
593002,0.3623075
593003,0.3623075
593004,0.050961293
593005,0.12392563
593006,0.18315852
593007,0.15672183
593008,0.100001834
593009,0.18613578
593010,0.020575074
593011,0.26084837
593012,0.3935281
593013,0.41298032
593014,0.3623075
593015,0.1122098
593016,0.0015901014
593017,0.3769188
593018,0.337977
593019,0.116291754
593020,0.4271754
593021,0.3623075
593022,0.113324195
593023,0.21995945
593024,0.32200506
593025,0.24901538
593026,0.071133584
593027,0.27906552
593028,0.3569885
593029,0.35560638
593030,0.11023913
593031,0.3770744
593032,0.5676419
593033,0.3782423
593034,0.41000053
593035,0.32323945
593036,0.07230957
593037,0.14604129
593038,0.13768949
593039,0.2418887
593040,0.38130024
593041,0.3945384
593042,0.15603611
593043,0.18565634
593044,0.21580549
593045,0.09765479
593046,0.13430415
593047,0.11464341
593048,0.11054376
593049,0.22312433
593050,0.24239628
593051,0.30472183
593052,0.30560198
593053,0.32760277
593054,0.3551021
593055,0.60762686
593056,0.33121538
593057,0.40405872
593058,0.3549436
593059,0.032567177
593060,0.107663505
593061,0.64977974
593062,0.31239942
593063,0.32890218
593064,0.10231478
593065,0.29783592
593066,0.35308522
593067,0.075952716
593068,0.18061589
593069,0.3524769
593070,0.46525493
593071,0.06804538
593072,0.36940783
593073,0.3623075
593074,0.29041788
593075,0.07545562
593076,0.099720135
593077,0.4575076
593078,0.37115896
593079,0.20710449
593080,0.2723063
593081,0.120107524
593082,0.10910944
593083,0.3155199
593084,0.22639842
593085,0.14884782
593086,0.12377944
593087,0.28720078
593088,0.23768014
593089,0.2116346
593090,0.43695164
593091,0.3623075
593092,0.064560376
593093,0.38465804
593094,0.3754644
593095,0.91482276
593096,0.2207322
593097,0.13933058
593098,0.3623075
593099,0.32661664
593100,0.43083438
593101,0.3623075
593102,0.27751744
593103,0.307984
593104,0.09651706
593105,0.43713176
593106,0.5335254
593107,0.36228278
593108,0.24946862
593109,0.113134466
593110,0.42352828
593111,0.16835153
593112,0.3020928
593113,0.20041624
593114,0.12637441
593115,0.05495833
593116,0.41695842
593117,0.64337665
593118,0.46868175
593119,0.198736
593120,0.44541377
593121,0.10006697
593122,0.34047
593123,0.20690493
593124,0.26533684
593125,0.3623075
593126,0.36045057
593127,0.5112259
593128,0.25617063
593129,0.38981593
593130,0.15754941
593131,0.30787283
593132,0.39293203
593133,0.20091993
593134,0.22067708
593135,0.22162749
593136,0.16274247
593137,0.23007612
593138,0.07866332
593139,0.2843549
593140,0.3268894
593141,0.39551076
593142,0.2192514
593143,0.030251257
593144,0.114181824
593145,0.14126618
593146,0.2807054
593147,0.20402072
593148,0.2709804
593149,0.058505617
593150,0.15436533
593151,0.3623075
593152,0.43666664
593153,0.092094615
593154,0.3623075
593155,0.75415987
593156,0.11893014
593157,0.4727533
593158,0.3623075
593159,0.1653659
593160,0.2009609
593161,0.3623075
593162,0.28981897
593163,0.37124804
593164,0.29989865
593165,0.2652296
593166,0.35021707
593167,0.35913277
593168,0.09994716
593169,0.21521783
593170,0.117894426
593171,0.19041638
593172,0.36221096
593173,0.36418235
593174,0.11250123
593175,0.2516938
593176,0.3623075
593177,0.26867372
593178,0.12135735
593179,0.21346915
593180,0.45462352
593181,0.28945103
593182,0.3513432
593183,0.36688286
593184,0.56944466
593185,0.30664706
593186,0.28371087
593187,0.25804424
593188,0.44160965
593189,0.24086428
593190,0.27580497
593191,0.2320625
593192,0.13582484
593193,0.27707583
593194,0.28927156
593195,0.21627228
593196,0.0108902
593197,0.3930528
593198,0.105563395
593199,0.32882312
593200,0.10694222
593201,0.17525841
593202,0.3034867
593203,0.263934
593204,0.22908139
593205,0.24528883
593206,0.04878712
593207,0.31732193
593208,0.28352362
593209,0.3623075
593210,0.4610616
593211,0.11360527
593212,0.0770923
593213,0.17112434
593214,0.24126008
593215,0.20323619
593216,0.34254038
593217,0.3486296
593218,0.38487267
593219,0.32586625
593220,0.30214614
593221,0.37433013
593222,0.25775316
593223,0.28035572
593224,0.15160444
593225,0.28535178
593226,0.1502426
593227,0.17295465
593228,0.053352058
593229,0.32740742
593230,0.36950356
593231,0.30353442
593232,0.2422446
593233,0.12347552
593234,0.50496083
593235,0.43097034
593236,0.5239802
593237,0.45257792
593238,0.21731992
593239,0.28824696
593240,0.7158871
593241,0.16413783
593242,0.29331303
593243,0.31565106
593244,0.35787484
593245,0.24569961
593246,0.20982099
593247,0.3625984
593248,0.17898738
593249,0.40986264
593250,0.0546569
593251,0.33457088
593252,0.098098435
593253,0.3805753
593254,0.04921041
593255,0.31773686
593256,0.25663832
593257,0.55831337
593258,0.22174086
593259,0.28407982
593260,0.16038004
593261,0.2595837
593262,0.23255904
593263,0.46088302
593264,0.43179572
593265,0.27224
593266,0.40473685
593267,0.35348463
593268,0.291059
593269,0.24866603
593270,0.8132808
593271,0.13528928
593272,0.36932957
593273,0.3623075
593274,0.30964527
593275,0.37773377
593276,0.112998344
593277,0.21304615
593278,0.20560125
593279,0.15283541
593280,0.04234269
593281,0.36464876
593282,0.22776064
593283,0.1325715
593284,0.20199664
593285,0.17978527
593286,0.11011045
593287,0.20579115
593288,0.033407796
593289,0.33290038
593290,0.33320433
593291,0.10904977
593292,0.22870068
593293,0.21929798
593294,0.42664573
593295,0.18540552
593296,0.4465559
593297,0.642624
593298,0.4921685
593299,0.4026428
593300,0.3623075
593301,0.2687037
593302,0.23220263
593303,0.2329202
593304,0.30370227
593305,0.20121491
593306,0.06030822
593307,0.34939858
593308,0.28793153
593309,0.5298899
593310,0.23396115
593311,0.41822106
593312,0.03708274
593313,0.3623075
593314,0.315275
593315,0.16724461
593316,0.34451243
593317,0.032123294
593318,0.46684238
593319,0.3564495
593320,0.5556076
593321,0.0659071
593322,0.38906226
593323,0.21585467
593324,0.35796732
593325,0.21363214
593326,0.3817209
593327,0.2268779
593328,0.28605956
593329,0.52205586
593330,0.83650005
593331,0.115109324
593332,0.5737449
593333,0.27820596
593334,0.077530324
593335,0.24619983
593336,0.22928606
593337,0.31189367
593338,0.36598578
593339,0.27227435
593340,0.20118472
593341,0.17020553
593342,0.12228562
593343,0.33812138
593344,0.26487693
593345,0.3775313
593346,0.4834228
593347,0.1622861
593348,0.3316707
593349,0.31283125
593350,0.3762237
593351,0.32503638
593352,0.23489888
593353,0.14666846
593354,0.2293748
593355,0.33597
593356,0.29346937
593357,0.18335557
593358,0.24550685
593359,0.25792357
593360,0.1012978
593361,0.457533
593362,0.30151618
593363,0.22892122
593364,0.46499282
593365,0.3242817
593366,0.7572545
593367,0.28061634
593368,0.21531995
593369,0.043280274
593370,0.17118044
593371,0.44444674
593372,0.24903738
593373,0.3623075
593374,0.19592555
593375,0.1569996
593376,0.2211621
593377,0.37812677
593378,0.40823218
593379,0.37927204
593380,0.19179936
593381,0.313464
593382,0.23053227
593383,0.3623075
593384,0.17037004
593385,0.3523114
593386,0.48350987
593387,0.3931047
593388,0.27034464
593389,0.35462907
593390,0.18152922
593391,0.16092561
593392,0.08047622
593393,0.12822884
593394,0.041942038
593395,0.35838035
593396,0.3383806
593397,0.21105137
593398,0.35354057
593399,0.45545432
593400,0.29367134
593401,0.540645
593402,0.2108153
593403,0.02768429
593404,0.34217176
593405,0.12788251
593406,0.25499028
593407,0.19051707
593408,0.45596448
593409,0.29691365
593410,0.29655537
593411,0.42422885
593412,0.31707844
593413,0.1413455
593414,0.51523435
593415,0.1701549
593416,0.027363833
593417,0.34314442
593418,0.23058563
593419,0.2059111
593420,0.34757763
593421,0.08196188
593422,0.3393919
593423,0.25272548
593424,0.38251546
593425,0.23680457
593426,0.23268856
593427,0.18994582
593428,0.3164158
593429,0.19854546
593430,0.27105272
593431,0.23708464
593432,0.44619128
593433,0.32847017
593434,0.27190372
593435,0.067451335
593436,0.32895797
593437,0.36358935
593438,0.3623075
593439,0.3623075
593440,0.28314722
593441,0.16675292
593442,0.35681137
593443,0.25608885
593444,0.43865332
593445,0.26090002
593446,0.084505446
593447,0.3623075
593448,0.2624759
593449,0.23895189
593450,0.24033847
593451,0.37038624
593452,0.28219143
593453,0.3649225
593454,0.3623075
593455,0.21997672
593456,0.27829826
593457,0.2129555
593458,0.3623075
593459,0.39077514
593460,0.09562342
593461,0.21825029
593462,0.3877677
593463,0.21150678
593464,0.2696881
593465,0.3623075
593466,0.81269395
593467,0.2950516
593468,0.2928495
593469,0.3946278
593470,0.5015452
593471,0.24580693
593472,0.3095585
593473,0.25435454
593474,0.117366344
593475,0.07901521
593476,0.32298386
593477,0.16571729
593478,0.20642723
593479,0.19080289
593480,0.06433271
593481,0.37026882
593482,0.088074304
593483,0.02820895
593484,0.37472934
593485,0.11369407
593486,0.124649346
593487,0.09221619
593488,0.30432254
593489,0.3143177
593490,0.14521652
593491,0.28684738
593492,0.4361851
593493,0.27012348
593494,0.35987374
593495,0.44105405
593496,0.4309008
593497,0.27525175
593498,0.30559695
593499,0.3540024
593500,0.29931942
593501,0.5788763
593502,0.42558077
593503,0.45218652
593504,0.15065071
593505,0.31097236
593506,0.2804768
593507,0.1803284
593508,0.3623075
593509,0.13805175
593510,0.3152281
593511,0.33161426
593512,0.41009897
593513,0.39468798
593514,0.17408407
593515,0.20285974
593516,0.14325789
593517,0.50797564
593518,0.408392
593519,0.19422759
593520,0.18239687
593521,0.3770434
593522,0.32182267
593523,0.30675614
593524,0.6234097
593525,0.32708263
593526,0.38655603
593527,0.2770931
593528,0.3063205
593529,0.1660301
593530,0.3623075
593531,0.28623497
593532,0.26970112
593533,0.19720376
593534,0.18756518
593535,0.17695898
593536,0.24386528
593537,0.22851726
593538,0.05109043
593539,0.24701796
593540,0.31506413
593541,0.12272695
593542,0.4073825
593543,0.34842438
593544,0.1197681
593545,0.3460146
593546,0.21481897
593547,0.31280363
593548,0.3623075
593549,0.2872791
593550,0.41495717
593551,0.36189172
593552,0.19658378
593553,0.25049624
593554,0.2936331
593555,0.34562147
593556,0.5057502
593557,0.07241456
593558,0.25277627
593559,0.25315315
593560,0.18117413
593561,0.20790264
593562,0.31208387
593563,0.29499123
593564,0.129897
593565,0.3039698
593566,0.05320029
593567,0.17103648
593568,0.3150298
593569,0.3307917
593570,0.23969768
593571,0.052391626
593572,0.22999398
593573,0.09393866
593574,0.102536164
593575,0.24609211
593576,0.5813963
593577,0.3472477
593578,0.1298698
593579,0.12497603
593580,0.3623075
593581,0.37796286
593582,0.30061367
593583,0.34928605
593584,0.20762788
593585,0.29283062
593586,0.28050557
593587,0.1401277
593588,0.034079283
593589,0.05207832
593590,0.19111912
593591,0.29043722
593592,0.3623075
593593,0.5155402
593594,0.32004637
593595,0.08821596
593596,0.3807776
593597,0.25670326
593598,0.23612417
593599,0.13915458
593600,0.016762858
593601,0.47504884
593602,0.10320089
593603,0.27578136
593604,0.26328874
593605,0.39526358
593606,0.584634
593607,0.24840899
593608,0.08495505
593609,0.4389739
593610,0.3623075
593611,0.124580935
593612,0.14191723
593613,0.24661206
593614,0.065704435
593615,0.080084145
593616,0.37223017
593617,0.25332895
593618,0.3580162
593619,0.3623075
593620,0.27991596
593621,0.05399321
593622,0.4503508
593623,0.26701182
593624,0.36919397
593625,0.48901963
593626,0.28902423
593627,0.48720402
593628,0.7462118
593629,0.25041717
593630,0.3623075
593631,0.17713106
593632,0.042388692
593633,0.25573438
593634,0.37611738
593635,0.22716068
593636,0.5108904
593637,0.4255138
593638,0.35024035
593639,0.3117082
593640,0.3623075
593641,0.35397702
593642,0.14090034
593643,0.19590852
593644,0.19407767
593645,0.234011
593646,0.2381644
593647,0.26688465
593648,0.33589187
593649,0.028237829
593650,0.48025498
593651,0.25954777
593652,0.3042696
593653,0.10773762
593654,0.36423466
593655,0.09735805
593656,0.29902518
593657,0.19431308
593658,0.3623075
593659,0.3484443
593660,0.101555504
593661,0.20507392
593662,0.32306206
593663,0.3623075
593664,0.12569347
593665,0.16191193
593666,0.3318543
593667,0.35172915
593668,0.46911827
593669,0.16540045
593670,0.3623075
593671,0.18291505
593672,0.3623075
593673,0.19161229
593674,0.06936248
593675,0.48184317
593676,0.042305674
593677,0.37851384
593678,0.2642939
593679,0.13752994
593680,0.40901527
593681,0.34764272
593682,0.24346805
593683,0.3623075
593684,0.13756272
593685,0.3876755
593686,0.319062
593687,0.48824978
593688,0.3504377
593689,0.06696452
593690,0.09484852
593691,0.23909853
593692,0.35843423
593693,0.40782842
593694,0.13991307
593695,0.23316303
593696,0.29632008
593697,0.3623075
593698,0.21343954
593699,0.3623075
593700,0.12146367
593701,0.14541216
593702,0.20674673
593703,0.28641704
593704,0.1973359
593705,0.2141094
593706,0.19825982
593707,0.28541526
593708,0.54190165
593709,0.24018773
593710,0.55236614
593711,0.11284974
593712,0.1888237
593713,0.16837245
593714,0.16977672
593715,0.02863383
593716,0.3623075
593717,0.20289318
593718,0.38957652
593719,0.51669276
593720,0.10320528
593721,0.27657342
593722,0.3191007
593723,0.087252475
593724,0.27872375
593725,0.25132895
593726,0.35026595
593727,0.1084928
593728,0.15951853
593729,0.40091175
593730,0.21709567
593731,0.44919205
593732,0.30094582
593733,0.30235064
593734,0.058414955
593735,0.1667609
593736,0.2456778
593737,0.13740258
593738,0.30392128
593739,0.13598028
593740,0.21789254
593741,0.3623075
593742,0.80205727
593743,0.3623075
593744,0.45866075
593745,0.3574233
593746,0.5967182
593747,0.32876495
593748,0.7346865
593749,0.14049634
593750,0.3623075
593751,0.68240297
593752,0.026005048
593753,0.25839946
593754,0.4067874
593755,0.044542257
593756,0.3623075
593757,0.33809736
593758,0.30448946
593759,0.3623075
593760,0.40395314
593761,0.23773977
593762,0.048253596
593763,0.31693825
593764,0.30332583
593765,0.35260862
593766,0.23876512
593767,0.3674774
593768,0.36154902
593769,0.3062671
593770,0.14567234
593771,0.04924246
593772,0.28205562
593773,0.35585126
593774,0.15017265
593775,0.13759254
593776,0.32881558
593777,0.16674174
593778,0.3623075
593779,0.32692412
593780,0.15661603
593781,0.36894292
593782,0.22984447
593783,0.44177368
593784,0.30963665
593785,0.48662055
593786,0.23184554
593787,0.4387666
593788,0.05389478
593789,0.29962453
593790,0.32952565
593791,0.41097358
593792,0.03544011
593793,0.3623075
593794,0.31585395
593795,0.6327778
593796,0.33169985
593797,0.49525735
593798,0.44284472
593799,0.16014041
593800,0.42036715
593801,0.09091618
593802,0.1612289
593803,0.4630898
593804,0.3623075
593805,0.32151005
593806,0.06944429
593807,0.059799846
593808,0.046431255
593809,0.48161307
593810,0.22293301
593811,0.3623075
593812,0.39596784
593813,0.08077243
593814,0.39618438
593815,0.3356029
593816,0.3623075
593817,0.285453
593818,0.5221897
593819,0.1510278
593820,0.3623075
593821,0.1752074
593822,0.3543591
593823,0.19586822
593824,0.45970973
593825,0.33981887
593826,0.4314273
593827,0.3312245
593828,0.46031284
593829,0.3386333
593830,0.20532988
593831,0.3623075
593832,0.41385132
593833,0.11530439
593834,0.25637516
593835,0.370966
593836,0.30931556
593837,0.38165992
593838,0.34631866
593839,0.34706518
593840,0.3623075
593841,0.03664163
593842,0.3247496
593843,0.28377482
593844,0.3171191
593845,0.3592357
593846,0.17302664
593847,0.085398
593848,0.35811257
593849,0.12961487
593850,0.04603227
593851,0.41547295
593852,0.10598389
593853,0.7347309
593854,0.31454346
593855,0.35747135
593856,0.23134105
593857,0.44522318
593858,0.17490439
593859,0.15202501
593860,0.21968362
593861,0.02579976
593862,0.3898787
593863,0.30973533
593864,0.18607189
593865,0.3623075
593866,0.34038854
593867,0.31744954
593868,0.21487331
593869,0.200122
593870,0.3777996
593871,0.26276857
593872,0.42429534
593873,0.14175552
593874,0.5874277
593875,0.3623075
593876,0.21037178
593877,0.3623075
593878,0.3623075
593879,0.13166673
593880,0.08957228
593881,0.119187705
593882,0.060934838
593883,0.67991567
593884,0.20984142
593885,0.24387442
593886,0.34413156
593887,0.33509192
593888,0.035646047
593889,0.24318667
593890,0.45613942
593891,0.2080735
593892,0.39425093
593893,0.19451882
593894,0.3672546
593895,0.21281555
593896,0.2674791
593897,0.36707014
593898,0.17600952
593899,0.30754405
593900,0.3311316
593901,0.3857774
593902,0.019811206
593903,0.30801052
593904,0.10997889
593905,0.32635832
593906,0.23277245
593907,0.45117655
593908,0.2567233
593909,0.05722058
593910,0.2807586
593911,0.27968663
593912,0.2751135
593913,0.21918304
593914,0.089294754
593915,0.36576274
593916,0.10442424
593917,0.2830887
593918,0.36392194
593919,0.3623075
593920,0.249483
593921,0.13543744
593922,0.031164514
593923,0.3769596
593924,0.2048945
593925,0.23408653
593926,0.08217968
593927,0.16780646
593928,0.24803534
593929,0.28107104
593930,0.17028189
593931,0.4089016
593932,0.2744341
593933,0.38256875
593934,0.276219
593935,0.37686807
593936,0.28472266
